#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-22 12:06::47.664

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
20.000000000000021,0.15035555593014263,-16.906917479024408,-120.68437141873763
20.013821666009239,0.1530992262572608,-15.962632826054231,-122.82509462342401
20.02765288394102,0.15235702841707766,-15.420107653999001,-124.57398474701765
20.04149366039654,0.1562247311555377,-16.778125969020145,-120.15804610534947
20.055344001981531,0.14756712106710243,-17.071706201204368,-116.36289097979574
20.0692039153063,0.15060528783746643,-16.495166978099324,-120.35254913383848
20.083073406985712,0.15450882380834821,-16.288434957438518,-120.79243838714905
20.09695248363921,0.14986495849776374,-16.411638579662963,-119.12297987664881
20.11084115189081,0.15311531523318375,-16.932883017600165,-117.02353487463751
20.124739418369124,0.1551552500262674,-16.28792510695634,-123.29499946486771
20.138647289707265,0.15308517958633783,-16.218137425276417,-121.71482199731024
20.152564772543055,0.15385642855266438,-15.7306267465034,-122.86032458711524
20.166491873518837,0.1542091940575557,-16.22674368791705,-121.41732853709256
20.180428599281505,0.15589189209448859,-16.220799938421877,-120.24360427285789
20.194374956482591,0.15204308232493022,-16.835264563324422,-118.21200679853743
20.208330951778283,0.15056597004420938,-17.061618934950808,-116.83311860284817
20.222296591829245,0.14945886189673413,-16.650090538482132,-119.39121527501688
20.236271883300827,0.15260784154777757,-16.53322486978535,-118.94181158186511
20.250256832862963,0.149929588358515,-16.347370481261898,-120.1611700943108
20.264251447190198,0.15039135675875256,-16.360029496956358,-121.79565939409028
20.278255732961693,0.15244785299144784,-16.268342607957823,-120.04904590280501
20.292269696861215,0.15138456154813973,-16.358873839847025,-120.05231004718874
20.306293345577167,0.15217976654670232,-16.07837466538977,-122.97984759135659
20.320326685802556,0.15060455903688852,-16.902506836052215,-121.2982246809043
20.334369724235025,0.15127603018624214,-16.700340888593782,-118.30794638751229
20.34842246757686,0.14801902270961392,-16.426312637099041,-120.84120226250337
20.362484922534907,0.14857951532037031,-16.522495862947679,-118.3752674316947
20.376557095820758,0.15172164779636729,-16.06402851815831,-123.14100805392452
20.390638994150589,0.14950517783564929,-16.943807058833315,-118.23838295086749
20.404730624245172,0.15648735597893848,-16.315587176916427,-121.22078511881828
20.418831992829968,0.150360147418518,-16.906763048724077,-118.98278142112243
20.43294310663515,0.1544089322705294,-16.231929370680195,-120.44741013005618
20.447063972395416,0.14909387864137441,-16.246697191345461,-119.60959572225237
20.461194596850191,0.15056293354725778,-16.90072167918342,-118.60299491807297
20.475334986743555,0.15206910785188241,-15.7710240806513,-122.78924163198282
20.489485148824237,0.15438169968953716,-16.027047772412299,-121.28760087646444
20.50364508984563,0.15034150138375738,-16.506813112890843,-120.52789515361425
20.517814816565799,0.15324445807983134,-15.995787267333828,-122.80774561989918
20.531994335747481,0.15272073712720602,-15.964579592549269,-121.98247304261298
20.546183654158071,0.1548848024064492,-15.9939625350237,-122.47960511839976
20.560382778569661,0.15041385735929422,-16.646237684688487,-117.54763879396693
20.574591715759038,0.15159297897829693,-16.706747278025929,-117.14856315093013
20.588810472507578,0.15080309772963571,-16.093709508922071,-122.59627390812385
20.603039055601485,0.14985578356431553,-16.150431361517882,-121.07204324436132
20.617277471831574,0.15126390268863363,-16.223087023948683,-121.18890379407952
20.631525727993328,0.15273306243177678,-16.295102824291426,-120.50970813545572
20.645783830886948,0.15209315463739101,-15.989844815079397,-122.89430075654562
20.660051787317421,0.15159248771311856,-16.086930262554326,-121.92573329774098
20.674329604094297,0.14951893895582624,-16.876494357340697,-118.2968414676662
20.68861728803191,0.15337527620313357,-16.571318943331676,-120.504958511479
20.702914845949294,0.15309288375886934,-16.31426522952804,-121.80574310113286
20.717222284670193,0.15101571882385562,-16.232645815129235,-121.95582997982298
20.731539611023067,0.15673062311488717,-16.616233870525988,-120.9846810974481
20.745866831841088,0.14929830507600311,-16.302734320566742,-120.44411796211787
20.760203953962158,0.14968277134170502,-15.814522624766859,-122.78696973504314
20.774550984228906,0.15002416958749074,-16.322103124910189,-122.65836521746779
20.78890792948868,0.15107396501561049,-16.461805075115535,-120.49129243038792
20.803274796593591,0.15007964167773286,-16.075756973969678,-119.87732297281306
20.817651592400392,0.14813860257911696,-16.009741067418105,-123.14126536028267
20.832038323770714,0.15283879935806455,-16.004072435304771,-120.61516259100476
20.846434997570853,0.14712710621437089,-16.370289352428884,-119.69895613421794
20.86084162067182,0.15010577609447612,-16.088312849753944,-120.17154104110691
20.875258199949403,0.14929469776948223,-16.443947768370244,-121.30813349218296
20.889684742284217,0.14936595661252045,-16.51076592851636,-122.16534766849804
20.904121254561506,0.14959594783252089,-16.110027865699251,-122.54024823299444
