#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-21 12:29::49.895

Time (s),Channel 1 (V)
-0.16800604838709676,-0.090524372355787475
-0.16781854838709676,-0.090524372355787475
-0.16763104838709675,-0.090524372355787475
-0.16744354838709674,-0.090524372355787475
-0.16725604838709685,-0.090524372355787475
-0.16706854838709684,-0.090524372355787475
-0.16688104838709683,-0.090524372355787475
-0.16669354838709682,-0.090524372355787475
-0.16650604838709682,-0.090524372355787475
-0.16631854838709681,-0.090524372355787475
-0.1661310483870968,-0.090524372355787475
-0.1659435483870968,-0.090524372355787475
-0.16575604838709679,-0.090524372355787475
-0.16556854838709678,-0.090524372355787475
-0.16538104838709677,-0.090524372355787475
-0.16519354838709677,-0.090524372355787475
-0.16500604838709676,-0.090524372355787475
-0.16481854838709675,-0.090524372355787475
-0.16463104838709675,-0.090524372355787475
-0.16444354838709674,-0.090524372355787475
-0.16425604838709684,-0.090524372355787475
-0.16406854838709684,-0.090524372355787475
-0.16388104838709683,-0.090524372355787475
-0.16369354838709682,-0.090524372355787475
-0.16350604838709681,-0.090524372355787475
-0.16331854838709681,-0.090524372355787475
-0.1631310483870968,-0.090524372355787475
-0.16294354838709679,-0.090524372355787475
-0.16275604838709679,-0.090524372355787475
-0.16256854838709678,-0.090524372355787475
-0.16238104838709677,-0.090524372355787475
-0.16219354838709676,-0.090524372355787475
-0.16200604838709676,-0.090524372355787475
-0.16181854838709675,-0.090524372355787475
-0.16163104838709674,-0.090524372355787475
-0.16144354838709674,-0.090524372355787475
-0.16125604838709684,-0.090524372355787475
-0.16106854838709683,-0.090524372355787475
-0.16088104838709683,-0.090524372355787475
-0.16069354838709682,-0.090524372355787475
-0.16050604838709681,-0.090524372355787475
-0.1603185483870968,-0.090524372355787475
-0.1601310483870968,-0.090524372355787475
-0.15994354838709679,-0.090524372355787475
-0.15975604838709678,-0.090524372355787475
-0.15956854838709678,-0.090524372355787475
-0.15938104838709677,-0.090524372355787475
-0.15919354838709676,-0.087156702041336909
-0.15900604838709675,-0.090524372355787475
-0.15881854838709675,-0.090524372355787475
-0.15863104838709674,-0.090524372355787475
-0.15844354838709684,-0.090524372355787475
-0.15825604838709684,-0.087156702041338435
-0.15806854838709683,-0.090524372355787475
-0.15788104838709682,-0.090524372355787475
-0.15769354838709682,-0.090524372355787475
-0.15750604838709681,-0.087156702041336909
-0.1573185483870968,-0.090524372355787475
-0.15713104838709679,-0.090524372355787475
-0.15694354838709679,-0.090524372355787475
-0.15675604838709678,-0.090524372355787475
-0.15656854838709677,-0.090524372355787475
-0.15638104838709677,-0.090524372355787475
-0.15619354838709676,-0.090524372355787475
-0.15600604838709675,-0.090524372355787475
-0.15581854838709674,-0.090524372355787475
-0.15563104838709674,-0.090524372355787475
-0.15544354838709684,-0.090524372355787475
-0.15525604838709683,-0.090524372355787475
-0.15506854838709683,-0.090524372355787475
-0.15488104838709682,-0.090524372355787475
-0.15469354838709681,-0.090524372355787475
-0.15450604838709681,-0.090524372355787475
-0.1543185483870968,-0.090524372355787475
-0.15413104838709679,-0.090524372355787475
-0.15394354838709678,-0.090524372355787475
-0.15375604838709678,-0.090524372355787475
-0.15356854838709677,-0.090524372355787475
-0.15338104838709676,-0.090524372355787475
-0.15319354838709676,-0.090524372355787475
-0.15300604838709675,-0.090524372355787475
-0.15281854838709674,-0.090524372355787475
-0.15263104838709673,-0.090524372355787475
-0.15244354838709684,-0.090524372355787475
-0.15225604838709683,-0.090524372355787475
-0.15206854838709682,-0.090524372355787475
-0.15188104838709682,-0.090524372355787475
-0.15169354838709681,-0.090524372355787475
-0.1515060483870968,-0.090524372355787475
-0.1513185483870968,-0.090524372355787475
-0.15113104838709679,-0.090524372355787475
-0.15094354838709678,-0.090524372355787475
-0.15075604838709677,-0.090524372355787475
-0.15056854838709677,-0.090524372355787475
-0.15038104838709676,-0.090524372355787475
-0.15019354838709675,-0.090524372355787475
-0.15000604838709675,-0.090524372355787475
-0.14981854838709674,-0.090524372355787475
-0.14963104838709684,-0.090524372355787475
-0.14944354838709684,-0.090524372355787475
-0.14925604838709683,-0.090524372355787475
-0.14906854838709682,-0.090524372355787475
-0.14888104838709681,-0.090524372355787475
-0.14869354838709681,-0.090524372355787475
-0.1485060483870968,-0.090524372355787475
-0.14831854838709679,-0.090524372355787475
-0.14813104838709679,-0.090524372355787475
-0.14794354838709678,-0.090524372355787475
-0.14775604838709677,-0.090524372355787475
-0.14756854838709677,-0.090524372355787475
-0.14738104838709676,-0.090524372355787475
-0.14719354838709675,-0.090524372355787475
-0.14700604838709674,-0.090524372355787475
-0.14681854838709674,-0.090524372355787475
-0.14663104838709684,-0.090524372355787475
-0.14644354838709683,-0.090524372355787475
-0.14625604838709683,-0.090524372355787475
-0.14606854838709682,-0.090524372355787475
-0.14588104838709681,-0.090524372355787475
-0.14569354838709681,-0.090524372355787475
-0.1455060483870968,-0.090524372355787475
-0.14531854838709679,-0.090524372355787475
-0.14513104838709678,-0.090524372355787475
-0.14494354838709678,-0.090524372355787475
-0.14475604838709677,-0.090524372355787475
-0.14456854838709676,-0.090524372355787475
-0.14438104838709676,-0.090524372355787475
-0.14419354838709675,-0.090524372355787475
-0.14400604838709674,-0.090524372355787475
-0.14381854838709673,-0.090524372355787475
-0.14363104838709684,-0.090524372355787475
-0.14344354838709683,-0.090524372355787475
-0.14325604838709682,-0.090524372355787475
-0.14306854838709682,-0.090524372355787475
-0.14288104838709681,-0.090524372355787475
-0.1426935483870968,-0.090524372355787475
-0.1425060483870968,-0.090524372355787475
-0.14231854838709679,-0.090524372355787475
-0.14213104838709678,-0.090524372355787475
-0.14194354838709677,-0.090524372355787475
-0.14175604838709677,-0.090524372355787475
-0.14156854838709676,-0.090524372355787475
-0.14138104838709675,-0.090524372355787475
-0.14119354838709675,-0.090524372355787475
-0.14100604838709674,-0.090524372355787475
-0.14081854838709684,-0.090524372355787475
-0.14063104838709684,-0.090524372355787475
-0.14044354838709683,-0.090524372355787475
-0.14025604838709682,-0.087156702041336909
-0.14006854838709681,-0.087156702041336909
-0.13988104838709681,-0.087156702041336909
-0.1396935483870968,-0.090524372355787475
-0.13950604838709679,-0.090524372355787475
-0.13931854838709679,-0.090524372355787475
