#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-25 16:07::35.105

Time (s),Channel 1 (V)
-3.970910761154856e-05,-0.010217726811079797
-3.9699107611548559e-05,0.013352927621067961
-3.9689107611548557e-05,0.0032512185787113056
-3.9679107611548562e-05,-0.01358496315852176
-3.9669107611548561e-05,-0.0001160177687306585
-3.9659107611548559e-05,-0.020319435853428797
-3.9649107611548557e-05,0.0066184549261685821
-3.9639107611548563e-05,-0.01021772681107214
-3.9629107611548561e-05,0.0066184549261685821
-3.9619107611548559e-05,0.0032512185787189618
-3.9609107611548558e-05,-0.0001160177687306585
-3.9599107611548556e-05,-0.01021772681107214
-3.9589107611548561e-05,0.0066184549261685821
-3.957910761154856e-05,-0.016952199505979176
-3.9569107611548558e-05,0.0066184549261685821
-3.9559107611548557e-05,-0.0068504904636239126
-3.9549107611548562e-05,0.0066184549261624568
-3.953910761154856e-05,0.0032512185787189618
-3.9529107611548558e-05,-0.0001160177687306585
-3.9519107611548557e-05,0.013352927621054181
-3.9509107611548562e-05,-0.016952199505965396
-3.949910761154856e-05,-0.0001160177687306585
-3.9489107611548559e-05,0.0032512185787189618
-3.9479107611548557e-05,-0.0034832541161804176
-3.9469107611548562e-05,-0.0034832541161804176
-3.9459107611548561e-05,0.0099856912736183412
-3.9449107611548559e-05,-0.0001160177687306585
-3.9439107611548558e-05,-0.013584963158529417
-3.9429107611548556e-05,-0.013584963158515637
-3.9419107611548561e-05,0.016720163968517721
-3.940910761154856e-05,-0.0001160177687306585
-3.9399107611548558e-05,0.013352927621067961
-3.9389107611548556e-05,-0.0034832541161788863
-3.9379107611548562e-05,-0.00011601776873218983
-3.936910761154856e-05,0.0032512185787189618
-3.9359107611548558e-05,-0.013584963158529417
-3.9349107611548557e-05,-0.010217726811082859
-3.9339107611548562e-05,-0.016952199505976113
-3.932910761154856e-05,-0.0001160177687306585
-3.9319107611548559e-05,0.0099856912736183412
-3.9309107611548557e-05,-0.016952199505979176
-3.9299107611548562e-05,0.006618454926157865
-3.9289107611548561e-05,-0.0068504904636300379
-3.9279107611548559e-05,-0.0001160177687306585
-3.9269107611548558e-05,0.0032512185787189618
-3.9259107611548556e-05,-0.010217726811069078
-3.9249107611548561e-05,0.013352927621067961
-3.923910761154856e-05,0.0066184549261685821
-3.9229107611548558e-05,-0.010217726811079797
-3.9219107611548556e-05,-0.016952199505966926
-3.9209107611548562e-05,0.0099856912736183412
-3.919910761154856e-05,-0.0001160177687306585
-3.9189107611548558e-05,-0.010217726811079797
-3.9179107611548557e-05,-0.00011601776873218975
-3.9169107611548562e-05,-0.0034832541161788863
-3.915910761154856e-05,0.0032512185787189618
-3.9149107611548559e-05,-0.010217726811079797
-3.9139107611548557e-05,-0.0001160177687306585
-3.9129107611548562e-05,0.0099856912736137476
-3.9119107611548561e-05,-0.0001160177687306585
-3.9109107611548559e-05,-0.0034832541161804176
-3.9099107611548558e-05,-0.013584963158529417
-3.9089107611548556e-05,-0.0034832541161727614
-3.9079107611548561e-05,0.013352927621067961
-3.906910761154856e-05,0.0066184549261685821
-3.9059107611548558e-05,-0.0034832541161804176
-3.9049107611548556e-05,0.0032512185787128369
-3.9039107611548561e-05,-0.010217726811079797
-3.902910761154856e-05,-0.0034832541161804176
-3.9019107611548558e-05,-0.0068504904636300379
-3.9009107611548557e-05,-0.0068504904636315688
-3.8999107611548562e-05,-0.010217726811078265
-3.898910761154856e-05,-0.0001160177687306585
-3.8979107611548559e-05,0.0099856912736183412
-3.8969107611548557e-05,-0.0001160177687306585
-3.8959107611548562e-05,-0.0001160177687306585
-3.8949107611548561e-05,-0.016952199505979176
-3.8939107611548559e-05,-0.0068504904636300379
-3.8929107611548557e-05,-0.013584963158529417
-3.8919107611548563e-05,-0.010217726811081329
-3.8909107611548561e-05,-0.016952199505979176
-3.8899107611548559e-05,0.013352927621067961
-3.8889107611548558e-05,-0.0001160177687306585
-3.8879107611548556e-05,0.0099856912736168094
-3.8869107611548561e-05,0.0066184549261685821
-3.885910761154856e-05,0.0066184549261685821
-3.8849107611548558e-05,-0.0001160177687306585
