#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-02-28 13:51::02.496

Time (s),Channel 1 (V)
-0.99998410031023788,-0.0070707327298866335
-0.99973410031023791,-0.0077400409699249911
-0.99948410031023793,-0.0074053868499058123
-0.99923410031023785,-0.0030548832896564737
-0.99898410031023788,-0.0033895374096756664
-0.9987341003102379,-0.0040588456497140241
-0.99848410031023793,-0.0053974621297907394
-0.99823410031023785,-0.0067360786098674547
-0.99798410031023788,-0.0067360786098674547
-0.9977341003102379,-0.0053974621297907394
-0.99748410031023793,-0.0050628080097715605
-0.99723410031023785,-0.0064014244898482758
-0.99698410031023788,-0.0070707327298866335
-0.9967341003102379,-0.0064014244898482758
-0.99648410031023793,-0.0064014244898482758
-0.99623410031023785,-0.0030548832896564737
-0.99598410031023787,-0.0077400409699249911
-0.9957341003102379,-0.0077400409699249911
-0.99548410031023793,-0.0074053868499058123
-0.99523410031023785,-0.0064014244898482758
-0.99498410031023787,-0.0057321162498099182
-0.9947341003102379,-0.0053974621297907394
-0.99448410031023793,-0.0057321162498099182
-0.99423410031023784,-0.0067360786098674547
-0.99398410031023787,-0.0053974621297907394
-0.9937341003102379,-0.0057321162498099182
-0.99348410031023793,-0.0064014244898482758
-0.99323410031023784,-0.0067360786098674547
-0.99298410031023787,-0.0057321162498099182
-0.9927341003102379,-0.0043934997697332029
-0.99248410031023793,-0.0033895374096756664
-0.99223410031023784,-0.0020509209295989372
-0.99198410031023787,-0.0033895374096756664
-0.9917341003102379,-0.0037241915296948452
-0.99148410031023793,-0.0047281538897523817
-0.99123410031023784,-0.0037241915296948452
-0.99098410031023787,-0.0037241915296948452
-0.9907341003102379,-0.0030548832896564737
-0.99048410031023792,-0.0030548832896564737
-0.99023410031023784,-0.0027202291696372949
-0.98998410031023787,0.00096096615057367218
-0.9897341003102379,0.001295620270592851
-0.98948410031023792,0.00062631203055449336
-0.98923410031023784,-0.0020509209295989372
-0.98898410031023787,-0.0023855750496181161
-0.9887341003102379,-0.0020509209295989372
