#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-22 16:04::22.592

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
20.000000000000021,0.15797889899966264,-4.3498901243729708,-175.77096534175254
20.013821666009239,0.16016611820498158,-4.3526212155551232,-175.79578246262204
20.02765288394102,0.15776605511061831,-4.3443319220705234,-175.86928765007687
20.04149366039654,0.15784870200117626,-4.3449824238817634,-175.89000758507376
20.055344001981531,0.15637406508361898,-4.347928614363826,-175.87090925889433
20.0692039153063,0.15639784365706708,-4.3446685520131343,-175.94622653457333
20.083073406985712,0.15962634908150092,-4.3494018197723214,-175.95611402546825
20.09695248363921,0.15847613864766302,-4.3492525073799353,-175.9654554456022
20.11084115189081,0.15585665831639373,-4.3424718375048901,-175.97693723323826
20.124739418369124,0.15683757983321461,-4.3442138362410425,-176.02033762110793
20.138647289707265,0.15774586752255265,-4.342527666333198,-175.99475300507203
20.152564772543055,0.16043881281693037,-4.3415671139762715,-176.0566144475454
20.166491873518837,0.15851876903738804,-4.3458210841414502,-176.07427132172342
20.180428599281505,0.1609277491042205,-4.3471356406282338,-176.11964430856776
20.194374956482591,0.15871360086641209,-4.3476334770047158,-176.14262491184411
20.208330951778283,0.16019789753270275,-4.3445179380587486,-176.12379555800251
20.222296591829245,0.15765118284435309,-4.339938078973594,-176.13604067057568
20.236271883300827,0.1591147992585501,-4.3424339615558853,-176.19837581091568
20.250256832862963,0.15977818550679646,-4.33968231717955,-176.20801565149554
20.264251447190198,0.15963403943634041,-4.3390514059405909,-176.25498803410684
20.278255732961693,0.16071859425449664,-4.3391623229993321,-176.25708975794629
20.292269696861215,0.15836981276523082,-4.3396886797631504,-176.30917333543434
20.306293345577167,0.1571835861222742,-4.3351284363568148,-176.3005427431782
20.320326685802556,0.15751107300262185,-4.3351354302845406,-176.33455706469672
20.334369724235025,0.16016754003486661,-4.334541693063712,-176.3715031758328
20.34842246757686,0.15613046616194332,-4.3381515635602721,-176.35965018379969
20.362484922534907,0.15889421054387548,-4.3326542463808631,-176.37183102245891
20.376557095820758,0.15793241173599265,-4.3367787775475097,-176.42525777173074
20.390638994150589,0.15688033706833668,-4.3343293958010802,-176.43424000913458
20.404730624245172,0.15925584535316273,-4.3341004160377992,-176.48637441477732
20.418831992829968,0.15865465517412622,-4.3334390771812012,-176.48749956844793
20.43294310663515,0.15654791417073874,-4.3338779071767188,-176.49430087734353
20.447063972395416,0.15988528676823233,-4.3341830473177758,-176.51179353411987
