#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-22 15:02::26.636

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
20.000000000000021,0.16582283207928036,-14.762877822318888,-165.99046992728577
20.013821666009239,0.16995708796952888,-14.789360161100021,-165.88228049065398
20.02765288394102,0.16949909098151178,-14.787850347122735,-166.04575747245815
20.04149366039654,0.16743877363190077,-14.770095164018482,-166.04248955295898
20.055344001981531,0.1684042104134037,-14.772441314868146,-165.97869108857611
20.0692039153063,0.17016863159087758,-14.784861322437592,-166.07118962068785
20.083073406985712,0.16890326400636538,-14.747775077571548,-165.99963343271878
20.09695248363921,0.17320421193626151,-14.769621822694695,-166.03894694280984
20.11084115189081,0.17141754813642632,-14.788836017736527,-166.2009326587029
20.124739418369124,0.1692181728568172,-14.772411613813862,-166.01101566695465
20.138647289707265,0.16746166718677433,-14.766404795716749,-166.11313952331631
20.152564772543055,0.1696605080564588,-14.771567271998165,-166.12018484016846
20.166491873518837,0.17195944876044961,-14.775219897782396,-166.1363043453282
20.180428599281505,0.16993420556668107,-14.767130070955954,-166.17789621666543
20.194374956482591,0.1687530109273368,-14.765250721490178,-166.16441838522567
20.208330951778283,0.16865261408826537,-14.760484592493064,-166.19243319887246
20.222296591829245,0.16943507860263257,-14.761040133536653,-166.37554456063577
20.236271883300827,0.16824802059604002,-14.760209711543862,-166.31924900310648
20.250256832862963,0.16716123112843556,-14.759516979398871,-166.2865582898967
20.264251447190198,0.17099574627095704,-14.768080462850751,-166.30262200774723
20.278255732961693,0.17004906537163103,-14.754250557181006,-166.34835951655617
20.292269696861215,0.1721915170762903,-14.755806481704589,-166.35020668078906
20.306293345577167,0.17324107888582879,-14.762684549757655,-166.41270025525603
20.320326685802556,0.16970965942699684,-14.752868714655534,-166.42885278686026
20.334369724235025,0.17002436505790555,-14.764442540612013,-166.29947401802025
20.34842246757686,0.17046568968992928,-14.755746701702916,-166.44204114953317
20.362484922534907,0.16894348352109712,-14.754034221063542,-166.44036016482499
20.376557095820758,0.16700177778340222,-14.756210218079433,-166.37068327309322
20.390638994150589,0.16679829276252034,-14.762747247047734,-166.56062137256677
20.404730624245172,0.17078867089998889,-14.758807723297718,-166.53424020863247
20.418831992829968,0.16867641740160472,-14.739080386037987,-166.43172768366159
20.43294310663515,0.17252292850096501,-14.761241473300444,-166.38682824844355
20.447063972395416,0.16827864403148468,-14.745128505691163,-166.44822798326223
20.461194596850191,0.16971999465639517,-14.749022011691324,-166.52968620921052
20.475334986743555,0.1681342502958435,-14.749541863093418,-166.547132092195
20.489485148824237,0.16993323932870907,-14.751382901773587,-166.62177026544225
20.50364508984563,0.17016893942075811,-14.759922361631229,-166.61380643188568
20.517814816565799,0.17202391204612047,-14.765680641087471,-166.61389508344439
20.531994335747481,0.16748914864304246,-14.738983019646481,-166.64016078643158
20.546183654158071,0.171212837959488,-14.754510984858358,-166.69352138218377
20.560382778569661,0.17006469263705207,-14.743167180784551,-166.62346387922952
20.574591715759038,0.16545670733747866,-14.741922972417571,-166.7599664826644
20.588810472507578,0.17071500873628995,-14.749522402382034,-166.69062293087262
20.603039055601485,0.17054565289249712,-14.734847319651074,-166.75094557995035
20.617277471831574,0.16833613846368456,-14.747841532215366,-166.69594197935439
20.631525727993328,0.16867125399643879,-14.750816001575938,-166.73161454459452
20.645783830886948,0.16862891583747971,-14.727367493827153,-166.68762235672517
20.660051787317421,0.17305723409140686,-14.723965952574938,-166.8085052507347
