#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-02-22 09:14::37.944

Frequency (Hz),Channel 1 Magnitude (V),Channel 2 Magnitude (V),Channel 2 Phase (°)
10.000000000000012,1.0000309385028152,0.44241887919424872,0.35875138627495318
10.015407361541453,1.0000307044303491,0.44240278125540922,0.36060257583187649
10.030838461761862,1.0000435943389019,0.44241309341168611,0.35911437984964323
10.046293337236277,1.0000397777767156,0.44241146489321542,0.36279285416855345
10.061772024596104,1.0000313718376208,0.44241857879128021,0.36369663304047606
10.077274560529155,1.0000369345797759,0.44239654884329538,0.36270008481825045
10.092800981779789,1.0000643005397971,0.44239851696949434,0.36312660423948984
10.108351325149009,1.0000540990930638,0.44239302138708064,0.36260207754885698
10.123925627494456,1.0000564537040812,0.4423890006814305,0.3668031248310939
10.139523925730614,1.0000695082639255,0.44238605924639962,0.36552079018461825
10.155146256828788,1.0000412262569913,0.44238391355448392,0.36761195153823678
10.170792657817303,1.0000701936558145,0.44235037559786045,0.36913849636449214
10.186463165781518,1.0000465941790246,0.44237594574559153,0.36823010748948093
10.202157817863894,1.0000629681278044,0.4423833570503648,0.36817727889344809
10.217876651264161,1.0000210623401016,0.44239758309197291,0.3706046480423808
10.233619703239349,1.0000339259776581,0.44237083503754726,0.37217413520900777
10.249387011103892,1.0000370121713567,0.44240390144530917,0.37184622511417587
10.265178612229715,1.0000541315402061,0.44236259462596977,0.37222808199063451
10.280994544046324,1.0000417372236097,0.44235482375113061,0.3735915751857064
10.296834844040905,1.000070076303061,0.44233156296413034,0.37323944335805237
10.312699549758369,1.000051384943158,0.44237210735026905,0.37665552602416597
10.328588698801509,1.0000354979282553,0.44234546001132929,0.37602868968544101
10.344502328831037,1.0000302970184436,0.4423352435653447,0.37532914850876153
10.360440477565694,1.0000263134025038,0.44233255026296975,0.37669748701582506
10.376403182782349,1.0000434577853272,0.44232966048377292,0.37741963197571948
10.392390482316026,1.0000412745131011,0.44233745903196425,0.37811069751700188
10.408402414060115,1.0000341889432958,0.44233564613261223,0.37929026761197804
10.424439015966348,1.0000258811802296,0.44233272550314001,0.38090284167766697
10.440500326044919,1.0000691336135221,0.44230877752084302,0.38143806932635016
10.456586382364609,1.0000480249625081,0.44233050121906553,0.38370658362079268
10.472697223052849,1.0000424343483336,0.4423175307054788,0.38512844106191579
10.488832886295812,1.000047916214553,0.44231186315725002,0.38257567950125804
10.504993410338514,1.0000609180300382,0.44230810864065528,0.38090035231168429
10.521178833484859,1.0000782208978223,0.44229060647791202,0.38609891496189874
10.537389194097825,1.0000658092984485,0.44229163252407322,0.38543402097523938
10.553624530599469,1.0000240180686475,0.44232430208916823,0.38818327505158123
10.569884881471026,1.000066660346977,0.44225705958169853,0.38667667748160994
10.586170285253049,1.0000516217356206,0.44227569888506474,0.3875664874068292
10.602480780545466,1.0000569926272165,0.44230344924271864,0.39091331343686164
10.618816406007671,1.0000641478989276,0.44229452676363984,0.38980205927854428
10.635177200358626,1.000064639616405,0.4422756438185973,0.39080839865773953
10.651563202376947,1.000072454151252,0.44226938509911129,0.39157948611850202
10.667974450901012,1.0000769809710681,0.44227511917887541,0.39373666370447324
10.684410984829,1.0000625191966246,0.44228787962917548,0.39531026664803903
10.700872843119061,1.0000520099248165,0.44225866656768226,0.39466617665179626
10.717360064789354,1.0000660231184699,0.44227128762786988,0.39393950583778548
10.733872688918154,1.0000286983748383,0.44228423467277922,0.39676840435625138
10.750410754643962,1.000033802316135,0.44225298922801504,0.39834810979686353
10.766974301165531,1.0000256945921873,0.44225941993983292,0.39912182768988913
10.783563367742078,1.0000606966558456,0.44224981936386937,0.40162946322069359
10.800177993693271,1.0000385675180159,0.44224371112920235,0.39995422141574721
10.816818218399346,1.0000443295806656,0.4422463205501771,0.40060497277581675
10.83348408130124,1.0000540019032274,0.44224719895675785,0.40104227025842931
10.850175621900647,1.0000504064698892,0.44226367438561304,0.40359217461000441
10.866892879760123,1.0000380278314678,0.44224492214414957,0.40147703807302548
10.88363589450319,1.0000375462451958,0.4422499324853813,0.40528918297283667
10.900404705814381,1.0000139257884035,0.44225043814427201,0.40566040818620053
10.917199353439443,1.0000379333061411,0.44224834197055546,0.40522665832033056
10.934019877185285,1.0000094031280697,0.4422500295061057,0.40651201249611546
10.950866316920196,1.000024042822949,0.44222636381971886,0.41021986888848971
10.967738712573874,1.0000486445577423,0.44220442042617003,0.40869759774228243
10.984637104137542,1.0000380015275954,0.4422190023612122,0.41157923833448962
11.001561531664054,1.0000435770238902,0.44221434132622844,0.41205448708555537
11.018512035267918,1.0000130306337836,0.44220950351307819,0.41214817487158939
11.035488655125526,1.0000290882795804,0.44220609527645577,0.41096419899815828
11.052491431475136,1.0000470090834215,0.44219678624203712,0.41433489528441214
11.069520404616979,1.0000481776154926,0.44218124877248605,0.41398266989587995
11.086575614913409,1.0000591137875616,0.44220882398729322,0.41204432654181744
11.103657102788958,1.0000702331723679,0.44220058901436804,0.41420737744025615
11.120764908730445,1.0000745046949,0.44217847570033675,0.41661728665103936
11.137899073287075,1.0000646359208079,0.44217868613381839,0.41711889276027136
11.155059637070485,1.0000451016855936,0.44219684054388592,0.41915781249023354
11.172246640754965,1.0000552000034988,0.44217255026770186,0.42118798597772411
11.189460125077391,1.0000387815214578,0.44215761440073709,0.42030561288486723
11.206700130837451,1.0000613516299734,0.44215593525967711,0.42104645251653494
11.223966698897684,1.0000844025624127,0.44215730816602022,0.42065431396834896
