#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-21 12:34::23.045

Time (s),Channel 1 (V)
-0.16816249999999988,-0.062140654452907812
-0.16797499999999987,-0.062140654452907812
-0.16778749999999987,-0.065508324767358517
-0.16759999999999986,-0.062140654452907812
-0.16741249999999996,-0.062140654452907812
-0.16722499999999996,-0.062140654452907812
-0.16703749999999995,-0.062140654452907812
-0.16684999999999994,-0.062140654452907812
-0.16666249999999994,-0.062140654452907812
-0.16647499999999993,-0.062140654452907812
-0.16628749999999992,-0.062140654452907812
-0.16609999999999991,-0.062140654452907812
-0.16591249999999991,-0.062140654452907812
-0.1657249999999999,-0.065508324767358517
-0.16553749999999989,-0.062140654452907812
-0.16534999999999989,-0.065508324767358517
-0.16516249999999988,-0.065508324767358517
-0.16497499999999987,-0.065508324767358517
-0.16478749999999986,-0.065508324767358517
-0.16459999999999986,-0.065508324767358517
-0.16441249999999996,-0.065508324767358517
-0.16422499999999995,-0.065508324767358517
-0.16403749999999995,-0.065508324767358517
-0.16384999999999994,-0.062140654452907812
-0.16366249999999993,-0.065508324767358517
-0.16347499999999993,-0.062140654452907812
-0.16328749999999992,-0.065508324767358517
-0.16309999999999991,-0.062140654452907812
-0.1629124999999999,-0.062140654452907812
-0.1627249999999999,-0.062140654452907812
-0.16253749999999989,-0.062140654452907812
-0.16234999999999988,-0.062140654452907812
-0.16216249999999988,-0.062140654452907812
-0.16197499999999987,-0.065508324767358517
-0.16178749999999986,-0.062140654452907812
-0.16159999999999985,-0.062140654452907812
-0.16141249999999996,-0.062140654452907812
-0.16122499999999995,-0.062140654452907812
-0.16103749999999994,-0.065508324767358517
-0.16084999999999994,-0.065508324767358517
-0.16066249999999993,-0.062140654452907812
-0.16047499999999992,-0.062140654452907812
-0.16028749999999992,-0.062140654452907812
-0.16009999999999991,-0.062140654452907812
-0.1599124999999999,-0.062140654452907812
-0.15972499999999989,-0.062140654452907812
-0.15953749999999989,-0.062140654452907812
-0.15934999999999988,-0.062140654452907812
-0.15916249999999987,-0.062140654452907812
-0.15897499999999987,-0.065508324767358517
-0.15878749999999986,-0.062140654452907812
-0.15859999999999996,-0.062140654452907812
-0.15841249999999996,-0.062140654452907812
-0.15822499999999995,-0.062140654452907812
-0.15803749999999994,-0.062140654452907812
-0.15784999999999993,-0.065508324767358517
-0.15766249999999993,-0.062140654452907812
-0.15747499999999992,-0.062140654452907812
-0.15728749999999991,-0.065508324767358517
-0.15709999999999991,-0.065508324767358517
-0.1569124999999999,-0.062140654452907812
-0.15672499999999989,-0.062140654452907812
-0.15653749999999989,-0.065508324767358517
-0.15634999999999988,-0.062140654452907812
-0.15616249999999987,-0.062140654452907812
-0.15597499999999986,-0.062140654452907812
-0.15578749999999986,-0.062140654452907812
-0.15559999999999996,-0.062140654452907812
-0.15541249999999995,-0.062140654452907812
-0.15522499999999995,-0.062140654452907812
-0.15503749999999994,-0.062140654452907812
-0.15484999999999993,-0.065508324767358517
-0.15466249999999993,-0.062140654452907812
-0.15447499999999992,-0.062140654452907812
-0.15428749999999991,-0.062140654452907812
-0.1540999999999999,-0.062140654452907812
-0.1539124999999999,-0.062140654452907812
-0.15372499999999989,-0.062140654452907812
-0.15353749999999988,-0.062140654452907812
-0.15334999999999988,-0.062140654452907812
-0.15316249999999987,-0.062140654452907812
-0.15297499999999986,-0.062140654452907812
-0.15278749999999985,-0.062140654452907812
-0.15259999999999996,-0.062140654452907812
-0.15241249999999995,-0.062140654452907812
-0.15222499999999994,-0.062140654452907812
-0.15203749999999994,-0.062140654452907812
-0.15184999999999993,-0.062140654452907812
-0.15166249999999992,-0.062140654452907812
-0.15147499999999992,-0.062140654452907812
-0.15128749999999991,-0.062140654452907812
-0.1510999999999999,-0.062140654452907812
-0.15091249999999989,-0.062140654452907812
-0.15072499999999989,-0.062140654452907812
-0.15053749999999988,-0.065508324767358517
-0.15034999999999987,-0.062140654452907812
-0.15016249999999987,-0.062140654452907812
-0.14997499999999986,-0.062140654452909345
-0.14978749999999996,-0.06550832476735699
-0.14959999999999996,-0.062140654452909345
-0.14941249999999995,-0.062140654452907812
-0.14922499999999994,-0.062140654452907812
-0.14903749999999993,-0.065508324767358517
-0.14884999999999993,-0.062140654452907812
-0.14866249999999992,-0.062140654452907812
-0.14847499999999991,-0.062140654452907812
-0.14828749999999991,-0.062140654452907812
-0.1480999999999999,-0.062140654452907812
-0.14791249999999989,-0.062140654452907812
-0.14772499999999988,-0.062140654452907812
-0.14753749999999988,-0.065508324767358517
-0.14734999999999987,-0.065508324767358517
-0.14716249999999986,-0.06550832476735699
-0.14697499999999986,-0.062140654452907812
-0.14678749999999996,-0.062140654452907812
-0.14659999999999995,-0.062140654452907812
-0.14641249999999995,-0.062140654452907812
-0.14622499999999994,-0.065508324767358517
-0.14603749999999993,-0.062140654452907812
-0.14584999999999992,-0.065508324767358517
-0.14566249999999992,-0.062140654452907812
-0.14547499999999991,-0.065508324767358517
-0.1452874999999999,-0.065508324767358517
-0.1450999999999999,-0.065508324767358517
-0.14491249999999989,-0.062140654452907812
-0.14472499999999988,-0.062140654452907812
-0.14453749999999987,-0.065508324767358517
-0.14434999999999987,-0.062140654452907812
-0.14416249999999986,-0.06550832476735699
-0.14397499999999985,-0.062140654452909345
-0.14378749999999996,-0.06550832476735699
-0.14359999999999995,-0.065508324767358517
-0.14341249999999994,-0.062140654452907812
-0.14322499999999994,-0.065508324767358517
-0.14303749999999993,-0.065508324767358517
-0.14284999999999992,-0.062140654452907812
-0.14266249999999991,-0.062140654452907812
-0.14247499999999991,-0.062140654452907812
-0.1422874999999999,-0.062140654452907812
-0.14209999999999989,-0.065508324767358517
-0.14191249999999989,-0.062140654452907812
-0.14172499999999988,-0.062140654452907812
-0.14153749999999987,-0.062140654452907812
-0.14134999999999986,-0.062140654452907812
-0.14116249999999986,-0.062140654452907812
-0.14097499999999996,-0.062140654452907812
-0.14078749999999995,-0.062140654452907812
-0.14059999999999995,-0.062140654452907812
-0.14041249999999994,-0.062140654452907812
-0.14022499999999993,-0.065508324767358517
-0.14003749999999993,-0.062140654452907812
-0.13984999999999992,-0.062140654452907812
-0.13966249999999991,-0.062140654452907812
-0.1394749999999999,-0.062140654452907812
-0.1392874999999999,-0.065508324767358517
-0.13909999999999989,-0.062140654452907812
-0.13891249999999988,-0.062140654452907812
-0.13872499999999988,-0.062140654452907812
-0.13853749999999987,-0.062140654452907812
-0.13834999999999986,-0.065508324767358517
-0.13816249999999985,-0.06550832476735699
-0.13797499999999996,-0.062140654452909345
-0.13778749999999995,-0.062140654452907812
-0.13759999999999994,-0.062140654452907812
-0.13741249999999994,-0.062140654452907812
-0.13722499999999993,-0.062140654452907812
-0.13703749999999992,-0.062140654452907812
-0.13684999999999992,-0.062140654452907812
-0.13666249999999991,-0.062140654452907812
-0.1364749999999999,-0.062140654452907812
-0.13628749999999989,-0.062140654452907812
-0.13609999999999989,-0.065508324767358517
-0.13591249999999988,-0.062140654452907812
-0.13572499999999987,-0.065508324767358517
-0.13553749999999987,-0.062140654452907812
-0.13534999999999986,-0.06550832476735699
-0.13516249999999985,-0.062140654452907812
-0.13497499999999996,-0.062140654452907812
-0.13478749999999995,-0.062140654452907812
-0.13459999999999994,-0.065508324767358517
-0.13441249999999993,-0.062140654452907812
-0.13422499999999993,-0.062140654452907812
-0.13403749999999992,-0.065508324767358517
-0.13384999999999991,-0.065508324767358517
-0.13366249999999991,-0.062140654452907812
-0.1334749999999999,-0.062140654452907812
-0.13328749999999989,-0.062140654452907812
-0.13309999999999989,-0.062140654452907812
-0.13291249999999988,-0.065508324767358517
-0.13272499999999987,-0.065508324767358517
-0.13253749999999986,-0.065508324767358517
-0.13234999999999986,-0.06550832476735699
-0.13216249999999996,-0.062140654452909345
-0.13197499999999995,-0.062140654452907812
-0.13178749999999995,-0.065508324767358517
-0.13159999999999994,-0.062140654452907812
-0.13141249999999993,-0.062140654452907812
-0.13122499999999993,-0.062140654452907812
-0.13103749999999992,-0.062140654452907812
-0.13084999999999991,-0.062140654452907812
-0.1306624999999999,-0.065508324767358517
