#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-25 15:20::09.166

Time (s),Channel 1 (V),Channel 2 (V)
-0.010012500000000001,0.0051613062225880357,0.33587183713537705
-0.010000000000000002,0.0051613062225880357,0.33250368012217507
-0.0099875000000000033,0.0017940698751384154,0.33250368012217507
-0.0099749999999999978,0.0051613062225880357,0.33587183713537705
-0.0099624999999999991,0.0017940698751384154,0.33250368012217507
-0.0099500000000000005,0.0051613062225880357,0.33587183713537705
-0.0099375000000000019,0.0051613062225880357,0.33587183713537705
-0.0099250000000000033,0.0017940698751384154,0.33587183713537705
-0.0099124999999999977,0.0051613062225880357,0.33250368012217507
-0.0098999999999999991,0.0017940698751384154,0.33250368012217507
-0.0098875000000000005,0.0017940698751384154,0.33587183713537705
-0.0098750000000000018,0.0017940698751384154,0.33587183713537705
-0.0098625000000000032,0.0017940698751384154,0.33250368012217507
-0.0098499999999999976,0.0017940698751384154,0.3358718371353755
