#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-02-22 10:20::19.065

Frequency (Hz),Channel 1 Magnitude (V),Channel 2 Magnitude (V),Channel 2 Phase (°)
10.000000000000012,1.0001379618853452,0.38591480177393078,0.31451864054736234
10.015407361541453,1.0001410216235449,0.38592101395028222,0.31594833740750516
10.030838461761862,1.0001220553796708,0.38588049299924532,0.32055427816450788
10.046293337236277,1.00011808584113,0.38582639089227899,0.32187202536128012
10.061772024596104,1.0001121413326242,0.38580329031715355,0.31894470638290784
10.077274560529155,1.0001177794655363,0.38575915709321346,0.32037674072574163
10.092800981779789,1.0001112376337213,0.38574533128463073,0.32242416506551308
10.108351325149009,1.000091520112633,0.38574872451275838,0.32287316486799256
10.123925627494456,1.000099483233182,0.38571429519753186,0.32278177330219648
10.139523925730614,1.0001434488501384,0.38568154707098767,0.32099697932171978
10.155146256828788,1.0001110429504925,0.38569027329650529,0.326560280821802
10.170792657817303,1.000121795012646,0.38567389244722472,0.32718706898650396
10.186463165781518,1.000106164989377,0.38568062109421258,0.32614953249035494
10.202157817863894,1.0001192349162527,0.38568545130324738,0.32366318593114585
10.217876651264161,1.0001294898346351,0.38567655379963844,0.32764764973172333
10.233619703239349,1.0001248828200509,0.38568786535166188,0.32790574766826097
10.249387011103892,1.0001078853625995,0.38568016046622072,0.33182088052609515
10.265178612229715,1.0001210914379575,0.38568578473165332,0.32910516307642013
10.280994544046324,1.000130845024485,0.38568817399418415,0.33216462862976215
10.296834844040905,1.000138643363842,0.38569612680531701,0.33093779391258948
10.312699549758369,1.0001460909210214,0.38569120238357124,0.33285154943273909
10.328588698801509,1.000128185512734,0.38569478764426079,0.33406187286154676
10.344502328831037,1.0001266622507328,0.385692761037154,0.33711851259076298
10.360440477565694,1.0001270887887239,0.38570497233968071,0.33508586194768952
10.376403182782349,1.0001228390865327,0.38569891642670784,0.33918293076193606
10.392390482316026,1.0000989705846619,0.38568531112093107,0.33719918600962018
10.408402414060115,1.0000911380363284,0.38566620660289758,0.33730567778869869
10.424439015966348,1.0001080204767887,0.38566422173552661,0.3379966924582547
10.440500326044919,1.0001001163247119,0.3856765220563409,0.33780333467456813
10.456586382364609,1.0001067453108159,0.38565843235500841,0.33736622308185815
10.472697223052849,1.0001374115385973,0.38565372379928919,0.3391276978873492
10.488832886295812,1.000100811167778,0.38566700196193515,0.33943200953666519
10.504993410338514,1.0001429468867102,0.3856498405745068,0.34065455537932365
10.521178833484859,1.0001251809235614,0.38566224589708215,0.34120399335281348
10.537389194097825,1.0001179705392536,0.38566049126279306,0.34138532868274751
10.553624530599469,1.0001187880577982,0.38564968206794481,0.34132113445220114
10.569884881471026,1.0001232735129977,0.38566802888787671,0.34592878518667902
10.586170285253049,1.0001421523295089,0.3856596566316291,0.34119393448160196
10.602480780545466,1.0001332456957881,0.38563271093299328,0.34202841796420103
10.618816406007671,1.0001357911034459,0.38564628926054678,0.34585703748862073
10.635177200358626,1.0001067548035558,0.38566066802414878,0.34554456746469953
10.651563202376947,1.0001346010005934,0.38563686354838361,0.3478626478349085
10.667974450901012,1.0001493661890861,0.38564438805782181,0.34720660973817985
10.684410984829,1.0001457572466315,0.38562133874648719,0.35078797361066449
10.700872843119061,1.0001319500859926,0.38562250758757405,0.34793662895633304
10.717360064789354,1.000112700880899,0.38562512944897837,0.3501006073323083
10.733872688918154,1.0001058829368461,0.38563516943007664,0.35191762206515165
10.750410754643962,1.000141767428175,0.38562201131354379,0.35262053121491732
10.766974301165531,1.0001016835700787,0.38560933706036399,0.35435189346176088
10.783563367742078,1.0001038567375928,0.38562372957621671,0.35290497483370586
10.800177993693271,1.0001037440566753,0.38561949351134039,0.35335970700172226
10.816818218399346,1.0001192200601641,0.38560467242412139,0.35740783951290211
10.83348408130124,1.0001011279156435,0.3856166299663652,0.35549941746321423
10.850175621900647,1.0001095912230513,0.38561018336380659,0.35704309962528669
10.866892879760123,1.0001207476207623,0.3856115709888695,0.35517180632588463
10.88363589450319,1.0001246934179187,0.38560239075804292,0.35738506037698414
10.900404705814381,1.0001292919406559,0.38560808405542973,0.35971117353263082
10.917199353439443,1.0001453004497203,0.38558391759082794,0.36039475569995005
10.934019877185285,1.0001205852296036,0.38559833145276712,0.3600918484983211
10.950866316920196,1.0001059625064099,0.38560422844880088,0.36012644345224487
10.967738712573874,1.0001143639061592,0.38559898365090162,0.36461834522345526
10.984637104137542,1.0001334138259337,0.38557786562973695,0.36506981385328174
11.001561531664054,1.0001150442484852,0.38557658870041844,0.3650720030657979
11.018512035267918,1.0000848815575272,0.38560618613099179,0.36546494060814183
11.035488655125526,1.0001194403653713,0.38558221508605744,0.36496860112277574
11.052491431475136,1.0001277033088101,0.38558531850643485,0.36734595967791961
11.069520404616979,1.0000963726843883,0.38555425473874988,0.36745395687725591
11.086575614913409,1.0001009933498655,0.38555977274155101,0.36659727478969018
11.103657102788958,1.000094031406781,0.38557651305327473,0.36689703981524957
11.120764908730445,1.0000824805786566,0.38557231630828215,0.37002274098479404
11.137899073287075,1.0001074108822334,0.38556587622551897,0.37040303167595567
11.155059637070485,1.000094579742965,0.38556219686334836,0.37366665155602163
11.172246640754965,1.0000830640676659,0.3855551007160482,0.37252871931289633
11.189460125077391,1.0000783283210211,0.38558573819702308,0.37496430870207575
11.206700130837451,1.0000975732926209,0.38555950030681357,0.37197719348415603
11.223966698897684,1.0001089417372291,0.38555816539725452,0.37440277675356981
