#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-02-20 12:38::18.586

Frequency (Hz),Channel 1 Magnitude (V),Channel 2 Magnitude (V)
10.000000000000012,0.61572072668645816,0.38376033883262195
10.015407361541453,0.61571680657976224,0.38377793002629307
10.030838461761862,0.61570824274000246,0.38376903613226954
10.046293337236277,0.61572615580858348,0.38373864424236781
10.061772024596104,0.61573381181658693,0.38373048375189245
10.077274560529155,0.61575557930858682,0.38374129932118117
10.092800981779789,0.61575138490645009,0.38373322204991395
10.108351325149009,0.6157482663776972,0.38370022200745424
10.123925627494456,0.61576397235854907,0.38373354179664287
10.139523925730614,0.61578217700946103,0.38371124351420388
10.155146256828788,0.61576696585011059,0.38372764023090167
10.170792657817303,0.6157490926389938,0.38371813694766582
10.186463165781518,0.6157614488382982,0.38370973717501228
10.202157817863894,0.6157504729208938,0.38371247239891143
10.217876651264161,0.615768232515712,0.38370320323348994
10.233619703239349,0.61578247364565053,0.3837115381015278
10.249387011103892,0.61578039362996273,0.38371175058526336
10.265178612229715,0.61579846547173289,0.38370561051811303
10.280994544046324,0.6157737566549234,0.38368271449008495
10.296834844040905,0.61579849572960543,0.38369418991445653
10.312699549758369,0.61579656347708345,0.38366728906261627
10.328588698801509,0.61577662064960592,0.38366775798684699
10.344502328831037,0.61580552272577771,0.38365306722899017
10.360440477565694,0.61578467479684873,0.38367732126230891
10.376403182782349,0.61579710602415272,0.38365626540289105
10.392390482316026,0.61579074869184036,0.38366570599625388
10.408402414060115,0.61578641366790909,0.3836461297468432
10.424439015966348,0.61581270907668417,0.38364401933054659
10.440500326044919,0.61583081075605151,0.38365444653588066
10.456586382364609,0.61581927767594002,0.38363737343161014
10.472697223052849,0.61585490788306296,0.38365266799748221
10.488832886295812,0.61584227590937635,0.38364415758754467
10.504993410338514,0.61586340916257354,0.38366505890401958
10.521178833484859,0.61582503834213365,0.38366124115132932
10.537389194097825,0.61583675883578481,0.38361813823635588
10.553624530599469,0.61582589361567541,0.38363974659296479
10.569884881471026,0.61584942448338575,0.38363282944739474
10.586170285253049,0.61585511446193353,0.38363289662879602
10.602480780545466,0.61585334909530731,0.38363820107303498
10.618816406007671,0.61584717332417904,0.38364386096867237
10.635177200358626,0.61585060973029615,0.38362804714067583
10.651563202376947,0.61584422692655749,0.38362330903198216
10.667974450901012,0.61586956951551486,0.38361821751225372
10.684410984829,0.61584698607462873,0.3836093700031849
10.700872843119061,0.61587749077693921,0.38363559179622503
10.717360064789354,0.61586388606063402,0.38361104662469986
10.733872688918154,0.61587472904248641,0.38360234785840802
10.750410754643962,0.6158623958428362,0.38359927936729554
10.766974301165531,0.61587438539665806,0.38358510599603329
10.783563367742078,0.61587840618591871,0.3835882285632855
10.800177993693271,0.61587643069315356,0.38357706909702699
10.816818218399346,0.61587721896443526,0.3835813707531549
10.83348408130124,0.61585444493542474,0.38357145703827744
10.850175621900647,0.61589043635887308,0.38357343137921002
10.866892879760123,0.61588420317389814,0.38356508963101954
10.88363589450319,0.61587189682641574,0.38354932121374796
10.900404705814381,0.61588601628747464,0.38355435925745907
10.917199353439443,0.61590676710507486,0.38356052049118655
10.934019877185285,0.61590001593343291,0.38355738082005714
10.950866316920196,0.61589941305943696,0.38356684643045125
10.967738712573874,0.61589132847034278,0.38355162197265807
10.984637104137542,0.61591412655568401,0.38354830457925193
11.001561531664054,0.61590578534104434,0.38355617388426327
11.018512035267918,0.61590278095492434,0.38354969129398986
11.035488655125526,0.61588400324388159,0.38354261482757313
11.052491431475136,0.61587881875280959,0.38354855665526133
11.069520404616979,0.61588335312552478,0.38355680486588983
11.086575614913409,0.61590602093741986,0.38353746728005317
11.103657102788958,0.61591013001861816,0.38354898017252687
11.120764908730445,0.61590315941711349,0.38353893736743955
11.137899073287075,0.61592102225261414,0.38353469589986894
11.155059637070485,0.6159263174925893,0.38352307129038449
11.172246640754965,0.61591061936067981,0.38351821471390968
11.189460125077391,0.61593597796593913,0.38351244860462086
11.206700130837451,0.61593305207772009,0.38351427522702736
11.223966698897684,0.61592748808637821,0.38353980397957899
11.241259870183587,0.61594290090932258,0.38351798114323815
11.258579685683719,0.61592059383463782,0.38351574911126313
11.275926186449764,0.61593524074395911,0.38349864941314377
11.293299413596676,0.61594291415341029,0.38349324187331668
11.310699408302792,0.6159270247415739,0.38350705257694612
11.32812621180982,0.61596276862022714,0.38349598871703822
11.345579865423062,0.61592743722527432,0.38349160295582452
11.36306041051145,0.61597091484329758,0.383489651031371
11.380567888507649,0.6159487373231769,0.38350664526455325
11.398102340908176,0.61595169356732782,0.38350918509356341
11.415663809273434,0.61596474996121542,0.38347599485412348
11.433252335227937,0.61596627543928339,0.38347891321814093
11.450867960460288,0.61597146137311709,0.38348266639109146
11.4685107267233,0.61598231721256169,0.38347775462995443
11.486180675834152,0.61596230668964258,0.38345559050531081
11.503877849674442,0.61597710700099295,0.3834715868769808
11.521602290190293,0.61597332916931935,0.3834752234392565
11.539354039392471,0.61595211336496791,0.3834320764174175
11.55713313935642,0.61597420306296768,0.383456296179288
11.574939632222495,0.61599201008224569,0.38343444944787158
11.592773560195894,0.61599069296094355,0.38345091238231377
11.610634965546895,0.61597644835108367,0.38344448720868729
11.628523890610882,0.61598003100697507,0.3834483194141034
11.646440377788476,0.61600672314729943,0.38345736315090989
11.664384469545631,0.61599388214511708,0.38343837285256405
11.682356208413697,0.61599559293934958,0.38345241314224637
11.700355636989578,0.61599733428302306,0.38342368470815219
