#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-02-17 09:41::46.239

Frequency (Hz),Trace 1 (dBu)
962.39501953125,-83.185947675045796
967.2802734375,-81.997799494950456
972.16552734375,-82.773399843589488
977.05078125,-76.96842815486238
981.93603515625,-82.250247232295578
986.8212890625,-80.121584965556394
991.70654296875,-82.25260099605822
996.591796875,-80.496022484945456
1001.47705078125,-81.263345692601447
1006.3623046875,-83.323215644726304
1011.24755859375,-80.872488891448114
1016.1328125,-81.817331305262798
1021.01806640625,-81.470964624752128
1025.9033203125,-81.801585605899646
1030.78857421875,-83.094706276936762
1035.673828125,-81.722770996229883
1040.55908203125,-81.800484792194013
1045.4443359375,-81.516931920822003
1050.32958984375,-80.587336608545769
1055.21484375,-83.827400463444008
1060.10009765625,-78.667692232120217
1064.9853515625,-81.595862090350053
1069.87060546875,-81.826152667600368
1074.755859375,-81.585830904552466
1079.64111328125,-82.506999960898909
1084.5263671875,-81.557035861118777
1089.41162109375,-85.836426923679184
1094.296875,-85.212399895114928
1099.18212890625,-83.653637292850391
1104.0673828125,-84.25599296780743
1108.95263671875,-82.274086958966578
1113.837890625,-83.395317484949857
1118.72314453125,-82.448863501078364
1123.6083984375,-82.184673522233624
1128.49365234375,-80.862907088022354
1133.37890625,-81.531840339839064
1138.26416015625,-86.343429729344962
1143.1494140625,-84.71009804733967
1148.03466796875,-82.865371502916105
1152.919921875,-81.988594877985719
1157.80517578125,-79.795695947012575
1162.6904296875,-82.861577050210002
1167.57568359375,-82.65235865546714
1172.4609375,-82.686616588486658
1177.34619140625,-83.241364506477126
1182.2314453125,-85.247752882789896
1187.11669921875,-83.425534088409279
1192.001953125,-87.050755689193437
1196.88720703125,-83.057887087360299
1201.7724609375,-84.558596065280923
1206.65771484375,-83.137856355292868
1211.54296875,-81.997758019801253
1216.42822265625,-80.759456767001666
1221.3134765625,-80.791255161901319
1226.19873046875,-87.237662564875166
1231.083984375,-85.219520738012676
1235.96923828125,-82.417407085651149
1240.8544921875,-82.372824191900818
1245.73974609375,-86.32388792956101
1250.625,-84.009683561073899
1255.51025390625,-83.138631191477955
1260.3955078125,-83.134534067983765
1265.28076171875,-84.691411207054941
1270.166015625,-90.041971410769378
1275.05126953125,-83.325438185677285
1279.9365234375,-83.987253192972162
1284.82177734375,-84.724849714601703
1289.70703125,-86.988817437025205
1294.59228515625,-83.747199420551368
1299.4775390625,-86.720195934130942
1304.36279296875,-84.871973181545258
1309.248046875,-83.49383255247696
1314.13330078125,-80.471981174701142
1319.0185546875,-82.935840537607248
1323.90380859375,-83.506310051030397
1328.7890625,-84.479913953587811
1333.67431640625,-83.194274050954405
1338.5595703125,-81.103042942713842
1343.44482421875,-83.834568876912698
1348.330078125,-82.564053015927797
1353.21533203125,-87.55873801984643
1358.1005859375,-84.142990340502081
1362.98583984375,-84.297154332016163
1367.87109375,-84.751526989065042
1372.75634765625,-86.190654468847924
1377.6416015625,-90.461628295513805
1382.52685546875,-84.168027236981274
1387.412109375,-87.014357477515532
1392.29736328125,-83.739498612338281
1397.1826171875,-82.608283911521511
1402.06787109375,-87.434527319352782
1406.953125,-85.631599261294994
1411.83837890625,-83.923166013533432
1416.7236328125,-85.487430632968199
1421.60888671875,-83.150052746202618
1426.494140625,-85.504692464938984
1431.37939453125,-85.46900449513339
1436.2646484375,-84.873402539521379
1441.14990234375,-84.7692306952721
1446.03515625,-86.630315395902585
1450.92041015625,-86.262531629588921
1455.8056640625,-84.663470521726808
1460.69091796875,-87.930928613015595
1465.576171875,-83.202423143015793
1470.46142578125,-83.370223275900628
1475.3466796875,-87.483150036948828
1480.23193359375,-86.520681885894888
1485.1171875,-86.576579743379199
1490.00244140625,-84.50111109516952
1494.8876953125,-85.525994234243285
1499.77294921875,-84.182724186406602
1504.658203125,-84.637889817731406
1509.54345703125,-83.854925356153927
1514.4287109375,-83.814535107233525
1519.31396484375,-85.180315305835208
1524.19921875,-86.427291404886518
1529.08447265625,-84.055510264219379
1533.9697265625,-84.049538273834628
1538.85498046875,-84.144020685145705
1543.740234375,-87.624573137815304
1548.62548828125,-92.217389825989756
1553.5107421875,-88.263673993688371
1558.39599609375,-86.896723329892964
1563.28125,-84.550282626490429
1568.16650390625,-84.090162257831679
1573.0517578125,-82.211787543532409
1577.93701171875,-82.536190490367218
1582.822265625,-84.210370314662541
1587.70751953125,-84.034726639003736
1592.5927734375,-89.434588448430063
1597.47802734375,-84.17530201885306
1602.36328125,-90.09839397565554
1607.24853515625,-82.614067760100696
1612.1337890625,-83.912052325415218
1617.01904296875,-85.083320691987922
1621.904296875,-84.693353077475933
1626.78955078125,-88.35733223392333
1631.6748046875,-86.034694429586267
1636.56005859375,-85.038191662577248
1641.4453125,-86.782767372772099
1646.33056640625,-82.960146552337164
1651.2158203125,-81.443292710887803
1656.10107421875,-90.666104427461846
1660.986328125,-83.650839828842265
1665.87158203125,-89.565128468689522
1670.7568359375,-85.394253171292561
1675.64208984375,-83.781076177894406
1680.52734375,-83.460394735869897
1685.41259765625,-87.213209103772869
1690.2978515625,-86.648430222556499
1695.18310546875,-86.724665462226639
1700.068359375,-85.390099424629625
1704.95361328125,-96.15972465193893
1709.8388671875,-85.200618030048787
1714.72412109375,-87.505250561219
1719.609375,-87.403884545572538
1724.49462890625,-90.461925687542731
1729.3798828125,-86.956493524396151
1734.26513671875,-89.502661515257799
1739.150390625,-86.25210022997959
1744.03564453125,-85.187885458060975
1748.9208984375,-87.104725421428171
1753.80615234375,-83.614280085505982
1758.69140625,-91.052739167995128
1763.57666015625,-85.286012276364033
1768.4619140625,-81.9804943721836
1773.34716796875,-86.570682439134657
1778.232421875,-86.724933957309659
1783.11767578125,-84.656484737396056
1788.0029296875,-87.271338995547694
1792.88818359375,-86.182602637094377
1797.7734375,-94.838926780196076
1802.65869140625,-93.328762337206271
1807.5439453125,-89.430531466713191
1812.42919921875,-83.620361949445396
1817.314453125,-86.997121005611405
1822.19970703125,-85.751650987792075
1827.0849609375,-84.085317951600842
1831.97021484375,-85.077576455333102
1836.85546875,-86.707800523863781
1841.74072265625,-89.023633629829021
1846.6259765625,-89.297505005439689
1851.51123046875,-85.383747003403627
1856.396484375,-87.268753926024687
1861.28173828125,-92.164712570122887
1866.1669921875,-86.493726399617373
1871.05224609375,-85.887126220098509
1875.9375,-87.192017556298765
1880.82275390625,-87.654908928195908
1885.7080078125,-87.955237656388348
1890.59326171875,-87.584144379462032
1895.478515625,-90.488870590974187
1900.36376953125,-84.190984398308387
1905.2490234375,-88.284933549803597
1910.13427734375,-86.529895482099576
1915.01953125,-83.627757070898312
1919.90478515625,-86.434759650733156
1924.7900390625,-85.782458426883593
1929.67529296875,-88.303845057490534
1934.560546875,-85.993721780634601
1939.44580078125,-86.027057969164304
1944.3310546875,-87.462373271663523
1949.21630859375,-87.937009329429941
1954.1015625,-88.89522511751494
1958.98681640625,-87.875545004882682
1963.8720703125,-87.848362231877644
1968.75732421875,-88.055358236941458
1973.642578125,-88.098226465012431
1978.52783203125,-90.351981188872927
1983.4130859375,-85.519220294840906
1988.29833984375,-83.810346701863409
1993.18359375,-88.826729354830078
1998.06884765625,-84.198638006333425
2002.9541015625,-88.70235599655868
2007.83935546875,-86.769953615498622
2012.724609375,-90.104158524675441
2017.60986328125,-85.648514076215804
2022.4951171875,-88.068805578278784
2027.38037109375,-90.859648770470585
2032.265625,-91.772783916051978
2037.15087890625,-91.120658147394522
2042.0361328125,-85.127878937673302
2046.92138671875,-84.540367089267946
2051.806640625,-91.832435265629044
2056.69189453125,-85.266610160154329
2061.5771484375,-84.932688294316677
2066.46240234375,-83.944791323275467
2071.34765625,-89.699508166920552
2076.23291015625,-86.994893503249799
2081.1181640625,-86.899997863603048
2086.00341796875,-84.842163571614805
2090.888671875,-84.950812771776981
2095.77392578125,-90.780179448234165
2100.6591796875,-87.783590966457311
2105.54443359375,-89.798662669163306
2110.4296875,-95.350594652235529
2115.31494140625,-86.838927108020641
2120.2001953125,-88.522672332072574
2125.08544921875,-93.890134139232813
2129.970703125,-84.103756625762088
2134.85595703125,-88.429083725013385
2139.7412109375,-85.696803549579641
2144.62646484375,-90.05985815341117
2149.51171875,-86.04558234599061
2154.39697265625,-88.423229350811837
2159.2822265625,-86.624710674986233
2164.16748046875,-88.079377875084674
2169.052734375,-86.930397871813568
2173.93798828125,-90.961317577539631
2178.8232421875,-84.594607043193136
2183.70849609375,-96.929035350939358
2188.59375,-87.207533486691645
2193.47900390625,-88.315634997736936
2198.3642578125,-84.421160977642501
2203.24951171875,-94.541040290354829
2208.134765625,-89.680673688133481
2213.02001953125,-89.100023256955097
2217.9052734375,-90.423155661065977
2222.79052734375,-87.373303664296259
2227.67578125,-93.122248918553652
2232.56103515625,-92.132150324945655
2237.4462890625,-91.168060304415803
2242.33154296875,-92.676007541527454
2247.216796875,-87.713664453174133
2252.10205078125,-92.424116252006584
2256.9873046875,-91.333589573281117
2261.87255859375,-92.360939460974294
2266.7578125,-92.516650096625028
2271.64306640625,-87.404387609723813
2276.5283203125,-91.381610820223074
2281.41357421875,-84.886092669185246
2286.298828125,-87.047322830007872
2291.18408203125,-88.934003212755528
2296.0693359375,-92.263466211059068
2300.95458984375,-85.587703507256691
2305.83984375,-91.944524089103083
2310.72509765625,-92.511525835588472
2315.6103515625,-90.16056630588254
2320.49560546875,-86.861934869688312
2325.380859375,-90.680332773045961
2330.26611328125,-93.672579591566745
2335.1513671875,-84.564238025368624
2340.03662109375,-92.222790480874977
2344.921875,-86.946479188004048
2349.80712890625,-90.457239964031885
2354.6923828125,-90.065879711160335
2359.57763671875,-93.819611207600659
2364.462890625,-89.376686443995595
2369.34814453125,-91.348958421097734
2374.2333984375,-88.122189317048054
2379.11865234375,-85.780617973130518
2384.00390625,-93.425117879926489
2388.88916015625,-88.239243408729607
2393.7744140625,-90.561596075678423
2398.65966796875,-84.599895765477896
2403.544921875,-94.041695037102727
2408.43017578125,-87.47229369849822
2413.3154296875,-88.19282212275219
2418.20068359375,-87.628102647649499
2423.0859375,-83.070653455159388
2427.97119140625,-87.83467030572254
2432.8564453125,-86.791945694982658
2437.74169921875,-84.724336743042898
2442.626953125,-85.021847184148797
2447.51220703125,-87.402009859139085
2452.3974609375,-85.920039814611499
2457.28271484375,-91.458598748437964
2462.16796875,-90.488877708840718
2467.05322265625,-90.808874380704481
2471.9384765625,-94.581098185838002
2476.82373046875,-86.963170203652879
2481.708984375,-95.821900019721397
2486.59423828125,-87.423232027410549
2491.4794921875,-91.231483822916587
2496.36474609375,-90.40429856907771
2501.25,-89.482851392328172
2506.13525390625,-89.808214287676577
2511.0205078125,-96.085773224225193
2515.90576171875,-86.906695358086097
2520.791015625,-109.80470302118371
2525.67626953125,-89.168265610972867
2530.5615234375,-84.968801127416071
2535.44677734375,-90.622724240076394
2540.33203125,-99.326125386749169
2545.21728515625,-87.901742883143626
2550.1025390625,-101.44881196398435
2554.98779296875,-84.863500583527355
2559.873046875,-93.600245305147183
2564.75830078125,-90.058922404667896
2569.6435546875,-91.859405198997152
2574.52880859375,-90.064261509899495
2579.4140625,-84.289205354475854
2584.29931640625,-88.747339249786933
2589.1845703125,-89.996433473942545
2594.06982421875,-89.748233771570241
2598.955078125,-87.711204498512231
2603.84033203125,-89.212792747738916
2608.7255859375,-96.073071842701893
2613.61083984375,-89.412392981665249
2618.49609375,-90.133435304589312
2623.38134765625,-89.681631495968915
2628.2666015625,-88.393047761701681
2633.15185546875,-86.192553520864209
2638.037109375,-91.689462665051295
2642.92236328125,-91.98521399014993
2647.8076171875,-90.729107492754011
2652.69287109375,-96.372346891499902
2657.578125,-87.199228514674473
2662.46337890625,-87.595091812002948
2667.3486328125,-91.889086403686889
2672.23388671875,-97.090719472291397
2677.119140625,-93.376256655163104
2682.00439453125,-92.667874399086841
2686.8896484375,-87.688358767270117
2691.77490234375,-99.379727466907383
2696.66015625,-87.756489979566652
2701.54541015625,-89.022083677996235
2706.4306640625,-96.891988200949243
2711.31591796875,-89.344824448897413
2716.201171875,-93.009378507933818
2721.08642578125,-94.811601841473433
2725.9716796875,-93.561238371806624
2730.85693359375,-88.793412873677397
2735.7421875,-90.722086989774482
2740.62744140625,-87.991941925014885
2745.5126953125,-89.00538528912918
2750.39794921875,-96.346210139299956
2755.283203125,-91.14208703243257
2760.16845703125,-87.664192809400063
2765.0537109375,-88.949668144353794
2769.93896484375,-94.033075398926584
2774.82421875,-95.384584276666573
2779.70947265625,-93.699942061564641
2784.5947265625,-93.31057645397388
2789.47998046875,-92.427506789483417
2794.365234375,-89.322329844179677
2799.25048828125,-96.185996343210832
2804.1357421875,-90.110458321551533
2809.02099609375,-100.23806448775332
2813.90625,-89.619252800596456
2818.79150390625,-92.211031482883698
2823.6767578125,-93.887043364378243
2828.56201171875,-88.196962264417849
2833.447265625,-91.747275080166602
2838.33251953125,-99.258856513402591
2843.2177734375,-101.40609669948043
2848.10302734375,-93.436127427354606
2852.98828125,-91.733150327405582
2857.87353515625,-91.222839756116059
2862.7587890625,-100.46029923562871
2867.64404296875,-96.239237096367404
2872.529296875,-87.311784089699117
2877.41455078125,-88.119640031685947
2882.2998046875,-95.244050262253396
2887.18505859375,-86.152441638437125
2892.0703125,-88.589013501755232
2896.95556640625,-86.019559602185907
2901.8408203125,-94.29436422153853
2906.72607421875,-94.733290210818382
2911.611328125,-94.657485225392278
2916.49658203125,-91.914080275622311
2921.3818359375,-93.541776351461948
2926.26708984375,-90.598043925150549
2931.15234375,-100.60226316212905
2936.03759765625,-92.13935965727984
2940.9228515625,-89.538042034868894
2945.80810546875,-99.453620357942881
2950.693359375,-91.397702685050433
2955.57861328125,-91.966709899017275
2960.4638671875,-87.775571015586536
2965.34912109375,-91.513244415633096
2970.234375,-89.965861270794036
2975.11962890625,-88.166604812608
2980.0048828125,-85.886768484456454
2984.89013671875,-93.406169263594933
2989.775390625,-95.421726461712069
2994.66064453125,-101.90903503577501
2999.5458984375,-88.935957308520443
3004.43115234375,-89.40173630967918
3009.31640625,-96.116365249940799
3014.20166015625,-89.100979956708642
3019.0869140625,-86.040956224570152
3023.97216796875,-100.89999582163387
3028.857421875,-96.818020308970404
3033.74267578125,-92.996909547678086
3038.6279296875,-93.063085958701066
3043.51318359375,-92.275474760976351
3048.3984375,-88.204400044455099
3053.28369140625,-88.06635620732709
3058.1689453125,-92.58236919748154
3063.05419921875,-94.533979480422815
3067.939453125,-100.77599136180544
3072.82470703125,-88.302563388009233
3077.7099609375,-84.533244409973989
3082.59521484375,-93.559002224313886
3087.48046875,-88.27771481942014
3092.36572265625,-106.91738646601345
3097.2509765625,-88.282995750926275
3102.13623046875,-85.793335566683652
3107.021484375,-91.862108013158263
3111.90673828125,-88.904652961982279
3116.7919921875,-91.554330821443358
3121.67724609375,-95.023083812990564
3126.5625,-104.39794432689004
3131.44775390625,-90.488950830327596
3136.3330078125,-102.44650760099744
3141.21826171875,-85.262696877929443
3146.103515625,-89.004250481840202
3150.98876953125,-91.101150262653263
3155.8740234375,-87.281700132465389
3160.75927734375,-91.531640330502597
3165.64453125,-92.632056961504205
3170.52978515625,-85.514189384448798
3175.4150390625,-98.556779550830669
3180.30029296875,-93.346670083988542
3185.185546875,-96.747571311238232
3190.07080078125,-92.532633062202621
3194.9560546875,-93.668532267877794
3199.84130859375,-89.227476152753766
3204.7265625,-87.373342430709101
3209.61181640625,-94.563263233019811
3214.4970703125,-90.304544359766339
3219.38232421875,-90.685085592722672
3224.267578125,-94.50937608732778
3229.15283203125,-91.953721933730037
3234.0380859375,-87.836759320152737
3238.92333984375,-93.939832316106632
3243.80859375,-96.826814748458162
3248.69384765625,-94.475661386451577
3253.5791015625,-88.843327249747105
3258.46435546875,-95.854283774130451
3263.349609375,-90.449697655025886
3268.23486328125,-94.160422124907853
3273.1201171875,-97.888447165338903
3278.00537109375,-91.268621179446328
3282.890625,-85.733571366235921
3287.77587890625,-90.734890268893452
3292.6611328125,-102.76541985486023
3297.54638671875,-91.478139148585896
3302.431640625,-88.062428644540233
3307.31689453125,-122.01181382302738
3312.2021484375,-89.947921350275891
3317.08740234375,-92.084144222977429
3321.97265625,-98.994879517216987
3326.85791015625,-90.05886124601335
3331.7431640625,-91.253394086167361
3336.62841796875,-94.044036922430664
3341.513671875,-94.891730124193458
3346.39892578125,-101.9820859676897
3351.2841796875,-91.179069499967341
3356.16943359375,-90.742216758573178
3361.0546875,-104.28646743717485
3365.93994140625,-89.180116714271378
3370.8251953125,-88.22525433148796
3375.71044921875,-99.465044301192478
3380.595703125,-94.909398914576158
3385.48095703125,-93.792764552393862
3390.3662109375,-103.5842036158529
3395.25146484375,-98.030355481427705
3400.13671875,-90.583004804997657
3405.02197265625,-98.01137611373322
3409.9072265625,-98.459517274016903
3414.79248046875,-88.262783576349477
3419.677734375,-89.65220942782949
3424.56298828125,-101.65238211460692
3429.4482421875,-97.358652823625803
3434.33349609375,-91.231053966538582
3439.21875,-96.880775255214957
3444.10400390625,-89.040065474873728
3448.9892578125,-93.279549690784847
3453.87451171875,-92.806702216271205
3458.759765625,-93.411438745802243
3463.64501953125,-91.112751682167612
3468.5302734375,-91.883264690418514
3473.41552734375,-88.565366250260325
3478.30078125,-88.741205764008853
3483.18603515625,-88.545009126137643
3488.0712890625,-94.590368526074684
3492.95654296875,-93.575763115024699
3497.841796875,-98.499489482719596
3502.72705078125,-94.260278318325476
3507.6123046875,-88.212483104384276
3512.49755859375,-90.623903950170586
3517.3828125,-90.646093109584385
3522.26806640625,-90.573318124162085
3527.1533203125,-108.91013663883641
3532.03857421875,-91.183721899840222
3536.923828125,-87.835821055154483
3541.80908203125,-96.200804750890413
3546.6943359375,-89.719222768772369
3551.57958984375,-89.554845568939044
3556.46484375,-89.457509066397577
3561.35009765625,-88.836358826994584
3566.2353515625,-93.755195476825136
3571.12060546875,-87.693162841025099
3576.005859375,-103.08942992668584
3580.89111328125,-96.92911680374911
3585.7763671875,-88.59689255503163
3590.66162109375,-94.373266341221779
3595.546875,-90.996261849353814
3600.43212890625,-88.20493479049685
3605.3173828125,-93.818203799705771
3610.20263671875,-106.92426598135842
3615.087890625,-87.677629573305524
3619.97314453125,-91.288718821838316
3624.8583984375,-91.66876879786571
3629.74365234375,-99.045417991094951
3634.62890625,-90.405888832823322
3639.51416015625,-87.68342304161888
3644.3994140625,-89.36385606816134
3649.28466796875,-90.187191169963057
3654.169921875,-92.629406568226656
3659.05517578125,-90.035888098321536
3663.9404296875,-94.041753909814943
3668.82568359375,-89.174715340213965
3673.7109375,-91.887776510611175
3678.59619140625,-93.638066326062003
3683.4814453125,-93.499056508210742
3688.36669921875,-88.0815167486344
3693.251953125,-93.186704460713585
3698.13720703125,-89.534770043585354
3703.0224609375,-110.80322812794337
3707.90771484375,-92.10939163766696
3712.79296875,-91.158333012384588
3717.67822265625,-89.033049349583507
3722.5634765625,-91.027383097024796
3727.44873046875,-91.484567097865593
3732.333984375,-110.46986448732892
3737.21923828125,-95.089158983546611
3742.1044921875,-97.981753967662186
3746.98974609375,-95.371531472333999
3751.875,-90.392684518766529
3756.76025390625,-90.87112659185982
3761.6455078125,-95.754724408282939
3766.53076171875,-102.32820333952974
3771.416015625,-88.571340496302255
3776.30126953125,-96.201588298999425
3781.1865234375,-97.104466635152733
3786.07177734375,-89.315522447904513
3790.95703125,-98.491919751762453
3795.84228515625,-97.650174995346134
3800.7275390625,-104.64742296506753
3805.61279296875,-93.80168324205961
3810.498046875,-86.436966476775595
3815.38330078125,-88.365680688961689
3820.2685546875,-101.30102862424187
3825.15380859375,-89.030899130286244
3830.0390625,-99.171466435303032
3834.92431640625,-88.630446115510878
3839.8095703125,-91.655610242570248
3844.69482421875,-89.936366487212837
3849.580078125,-91.775748985984663
3854.46533203125,-97.425197623538722
3859.3505859375,-100.28725138711864
3864.23583984375,-87.231514300763962
3869.12109375,-99.00011086462905
3874.00634765625,-88.622230446731521
3878.8916015625,-95.821190303025631
3883.77685546875,-90.902218089374458
3888.662109375,-100.58800024735866
3893.54736328125,-98.884046609186072
3898.4326171875,-101.23087993568666
3903.31787109375,-87.926196155890892
3908.203125,-107.11250972083376
3913.08837890625,-88.911334265272629
3917.9736328125,-101.16694915371102
3922.85888671875,-100.88980246979736
3927.744140625,-104.47191416473366
3932.62939453125,-98.175467779623489
3937.5146484375,-92.764490967989246
3942.39990234375,-91.128397298666698
3947.28515625,-95.365647972336745
3952.17041015625,-86.588473447525161
3957.0556640625,-89.011701193184166
3961.94091796875,-90.323076719484931
3966.826171875,-93.694905494604015
3971.71142578125,-88.622265780392581
3976.5966796875,-91.903207500796441
3981.48193359375,-107.76183048349772
3986.3671875,-93.079442633078386
3991.25244140625,-100.15213705645888
3996.1376953125,-88.327962247095229
4001.02294921875,-89.446672328812426
4005.908203125,-97.71090765200799
4010.79345703125,-93.338659271117038
4015.6787109375,-94.871480164190814
4020.56396484375,-91.217436480671836
4025.44921875,-89.913096516930466
4030.33447265625,-90.468962990249295
4035.2197265625,-91.852315262395791
4040.10498046875,-94.076024055402058
4044.990234375,-90.365092543018022
4049.87548828125,-84.439541883632998
4054.7607421875,-98.644787187664221
4059.64599609375,-90.180322499423994
4064.53125,-90.416385757356778
