#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-25 18:15::04.980

Time (s),Channel 1 (V)
-3.970383477188656e-05,-0.0034832541161804176
-3.9693834771886558e-05,-0.0001160177687306585
-3.9683834771886557e-05,0.0032512185787189618
-3.9673834771886562e-05,0.0032512185787189618
-3.966383477188656e-05,-0.0068504904636300379
-3.9653834771886559e-05,-0.0001160177687306585
-3.9643834771886557e-05,0.0099856912736183412
-3.9633834771886562e-05,-0.00011601776872606495
-3.9623834771886561e-05,-0.0001160177687306585
-3.9613834771886559e-05,-0.0034832541161804176
-3.9603834771886557e-05,-0.0068504904636300379
-3.9593834771886556e-05,0.0066184549261609259
-3.9583834771886561e-05,-0.010217726811079797
-3.9573834771886559e-05,-0.0034832541161804176
-3.9563834771886558e-05,-0.0034832541161804176
-3.9553834771886556e-05,-0.0034832541161819489
-3.9543834771886561e-05,-0.0068504904636285061
-3.953383477188656e-05,0.0032512185787189618
-3.9523834771886558e-05,-0.0001160177687306585
-3.9513834771886557e-05,0.013352927621058774
-3.9503834771886562e-05,-0.0068504904636208508
-3.949383477188656e-05,-0.0068504904636300379
-3.9483834771886559e-05,0.0032512185787189618
-3.9473834771886557e-05,-0.0001160177687306585
-3.9463834771886562e-05,0.016720163968510064
-3.9453834771886561e-05,-0.013584963158529417
-3.9443834771886559e-05,-0.0034832541161804176
-3.9433834771886557e-05,0.0032512185787189618
-3.9423834771886556e-05,0.0066184549261670512
-3.9413834771886561e-05,0.0032512185787189618
-3.9403834771886559e-05,-0.0034832541161804176
-3.9393834771886558e-05,-0.0068504904636300379
-3.9383834771886556e-05,0.0066184549261609259
-3.9373834771886561e-05,-0.01021772681107214
-3.936383477188656e-05,0.0066184549261685821
-3.9353834771886558e-05,0.0032512185787189618
-3.9343834771886557e-05,-0.0068504904636269752
-3.9333834771886562e-05,-0.00011601776873372115
-3.932383477188656e-05,-0.0001160177687306585
-3.9313834771886558e-05,-0.010217726811079797
-3.9303834771886557e-05,-0.0001160177687306585
-3.9293834771886562e-05,-0.016952199505971519
-3.928383477188656e-05,-0.013584963158529417
-3.9273834771886559e-05,-0.0034832541161804176
-3.9263834771886557e-05,-0.0034832541161804176
-3.9253834771886556e-05,-0.010217726811076735
-3.9243834771886561e-05,-0.0034832541161804176
-3.9233834771886559e-05,0.0099856912736183412
-3.9223834771886558e-05,0.016720163968517721
-3.9213834771886556e-05,-0.00011601776872606478
-3.9203834771886561e-05,0.0099856912736183412
-3.919383477188656e-05,0.016720163968517721
-3.9183834771886558e-05,-0.0001160177687306585
-3.9173834771886556e-05,-0.00011601776873525222
-3.9163834771886562e-05,-0.010217726811075203
-3.915383477188656e-05,-0.0001160177687306585
-3.9143834771886558e-05,-0.013584963158529417
-3.9133834771886557e-05,-0.013584963158529417
-3.9123834771886562e-05,0.006618454926159395
-3.911383477188656e-05,-0.013584963158529417
-3.9103834771886559e-05,-0.020319435853428797
-3.9093834771886557e-05,0.0032512185787189618
-3.9083834771886556e-05,-0.02368667220086923
-3.9073834771886561e-05,-0.0034832541161804176
-3.9063834771886559e-05,-0.0001160177687306585
-3.9053834771886558e-05,0.0066184549261685821
-3.9043834771886556e-05,-0.0001160177687306585
-3.9033834771886561e-05,-0.0001160177687306585
-3.902383477188656e-05,-0.0034832541161804176
-3.9013834771886558e-05,-0.010217726811079797
-3.9003834771886556e-05,-0.00011601776873525222
-3.8993834771886562e-05,-0.010217726811075203
-3.898383477188656e-05,-0.0001160177687306585
-3.8973834771886558e-05,-0.0068504904636300379
-3.8963834771886557e-05,-0.010217726811079797
-3.8953834771886562e-05,0.006618454926160925
-3.894383477188656e-05,-0.0001160177687306585
-3.8933834771886559e-05,-0.027053908548328176
-3.8923834771886557e-05,0.013352927621067961
-3.8913834771886562e-05,-0.00011601776872453319
