#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-22 13:32::45.208

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
20.000000000000021,0.16914406005279076,-14.787385632546414,-162.38241744737172
20.013821666009239,0.17161172925285487,-14.791035325344131,-162.43380074538106
20.02765288394102,0.16790596201500341,-14.799709015644634,-162.69653930117792
20.04149366039654,0.16561595895306391,-14.774023603379334,-162.5784773151484
20.055344001981531,0.1692694413724283,-14.776199015223355,-162.70058770556946
20.0692039153063,0.17028934120228162,-14.802033379354613,-162.75006550875531
20.083073406985712,0.17142226914284209,-14.776744146612199,-162.53892469635409
20.09695248363921,0.17303466607173942,-14.798485574618249,-162.61584060422427
20.11084115189081,0.16820860567917703,-14.776484928736387,-162.70545599842126
20.124739418369124,0.17301138146031808,-14.79092688760398,-162.83021031897769
20.138647289707265,0.16824396074997308,-14.783070282417006,-162.8375844467383
20.152564772543055,0.16827168830159334,-14.780206630125853,-162.81217718880481
20.166491873518837,0.16671042955166043,-14.770344459485646,-162.89575265830581
20.180428599281505,0.16694130143218566,-14.785722139835027,-162.78463506453659
20.194374956482591,0.16989054542709575,-14.771457444933599,-162.79772039805644
20.208330951778283,0.17055610003344801,-14.773331485540171,-162.83621627339789
20.222296591829245,0.16865350248110436,-14.775326901074655,-162.78438871499523
20.236271883300827,0.16749856404156996,-14.768659438347825,-162.89203936884718
20.250256832862963,0.16997314430617261,-14.765523288087074,-162.99084493695588
20.264251447190198,0.16708838640100074,-14.762536179298705,-162.74885277902717
20.278255732961693,0.16906042918055147,-14.763377976431059,-162.9710217013677
20.292269696861215,0.16988441418993719,-14.761179130269934,-162.68642515591017
20.306293345577167,0.168566769304686,-14.788555880303926,-162.95857460354549
20.320326685802556,0.17003134678519025,-14.753140097461303,-162.8701099699301
20.334369724235025,0.16954605591581245,-14.778699475429065,-162.93634240890916
20.34842246757686,0.17105416019849673,-14.754761860002542,-162.69506577291872
20.362484922534907,0.17054769095714825,-14.783418639445182,-162.87659445594022
20.376557095820758,0.16702683977347113,-14.773677064897983,-163.12690020829325
20.390638994150589,0.16970845540960425,-14.755816909155499,-162.91603354993958
20.404730624245172,0.16781029017270599,-14.759231765825703,-163.04529090989763
20.418831992829968,0.16778711237547375,-14.757696218988166,-163.14048416226223
20.43294310663515,0.17067141406185488,-14.764468666406207,-163.15887949307549
20.447063972395416,0.17095469476263475,-14.750751591145255,-162.86623557295519
20.461194596850191,0.16907890940525405,-14.768509186663064,-162.96806342039784
20.475334986743555,0.17094340240669936,-14.757019555889315,-163.29551986133222
